GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US410510003022005,410510003022005,"Block 2005, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",9
1000000US410510003022006,410510003022006,"Block 2006, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",7
1000000US410510003022007,410510003022007,"Block 2007, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",8
1000000US410510003022008,410510003022008,"Block 2008, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",8
1000000US410510003022009,410510003022009,"Block 2009, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",7
1000000US410510003022010,410510003022010,"Block 2010, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003022011,410510003022011,"Block 2011, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",5
1000000US410510003022012,410510003022012,"Block 2012, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",6
1000000US410510003022013,410510003022013,"Block 2013, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",7
1000000US410510003022014,410510003022014,"Block 2014, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",8
1000000US410510003022015,410510003022015,"Block 2015, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",8
1000000US410510003022016,410510003022016,"Block 2016, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",8
1000000US410510003022017,410510003022017,"Block 2017, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",7
1000000US410510003022018,410510003022018,"Block 2018, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003022019,410510003022019,"Block 2019, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003022020,410510003022020,"Block 2020, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003022021,410510003022021,"Block 2021, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",20
1000000US410510003022022,410510003022022,"Block 2022, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003022023,410510003022023,"Block 2023, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",8
1000000US410510003022024,410510003022024,"Block 2024, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003022025,410510003022025,"Block 2025, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003022026,410510003022026,"Block 2026, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",9
1000000US410510003022027,410510003022027,"Block 2027, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003022028,410510003022028,"Block 2028, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003022029,410510003022029,"Block 2029, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",12
1000000US410510003022030,410510003022030,"Block 2030, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003022031,410510003022031,"Block 2031, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",26
1000000US410510003022032,410510003022032,"Block 2032, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003022033,410510003022033,"Block 2033, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003022034,410510003022034,"Block 2034, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003022035,410510003022035,"Block 2035, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",12
1000000US410510003022036,410510003022036,"Block 2036, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003022037,410510003022037,"Block 2037, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003022038,410510003022038,"Block 2038, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003022039,410510003022039,"Block 2039, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003022040,410510003022040,"Block 2040, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003022041,410510003022041,"Block 2041, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",12
1000000US410510003022042,410510003022042,"Block 2042, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003022043,410510003022043,"Block 2043, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003022044,410510003022044,"Block 2044, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",22
1000000US410510003022045,410510003022045,"Block 2045, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",26
1000000US410510003022046,410510003022046,"Block 2046, Block Group 2, Census Tract 3.02, Multnomah County, Oregon",9
1000000US410510003023000,410510003023000,"Block 3000, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",27
1000000US410510003023001,410510003023001,"Block 3001, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",26
1000000US410510003023002,410510003023002,"Block 3002, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",26
1000000US410510003023003,410510003023003,"Block 3003, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",25
1000000US410510003023004,410510003023004,"Block 3004, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",22
1000000US410510003023005,410510003023005,"Block 3005, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003023006,410510003023006,"Block 3006, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",26
1000000US410510003023007,410510003023007,"Block 3007, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",25
1000000US410510003023008,410510003023008,"Block 3008, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",24
1000000US410510003023009,410510003023009,"Block 3009, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",32
1000000US410510003023010,410510003023010,"Block 3010, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",16
1000000US410510003023011,410510003023011,"Block 3011, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",26
1000000US410510003023012,410510003023012,"Block 3012, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",23
1000000US410510003023013,410510003023013,"Block 3013, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003023014,410510003023014,"Block 3014, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003023015,410510003023015,"Block 3015, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003023016,410510003023016,"Block 3016, Block Group 3, Census Tract 3.02, Multnomah County, Oregon",16
1000000US410510003024000,410510003024000,"Block 4000, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",29
1000000US410510003024001,410510003024001,"Block 4001, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",20
1000000US410510003024002,410510003024002,"Block 4002, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",12
1000000US410510003024003,410510003024003,"Block 4003, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003024004,410510003024004,"Block 4004, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024005,410510003024005,"Block 4005, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",21
1000000US410510003024006,410510003024006,"Block 4006, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003024007,410510003024007,"Block 4007, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003024008,410510003024008,"Block 4008, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003024009,410510003024009,"Block 4009, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",20
1000000US410510003024010,410510003024010,"Block 4010, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003024011,410510003024011,"Block 4011, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003024012,410510003024012,"Block 4012, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024013,410510003024013,"Block 4013, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024014,410510003024014,"Block 4014, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",20
1000000US410510003024015,410510003024015,"Block 4015, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",16
1000000US410510003024016,410510003024016,"Block 4016, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003024017,410510003024017,"Block 4017, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003024018,410510003024018,"Block 4018, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",16
1000000US410510003024019,410510003024019,"Block 4019, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",16
1000000US410510003024020,410510003024020,"Block 4020, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003024021,410510003024021,"Block 4021, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003024022,410510003024022,"Block 4022, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",20
1000000US410510003024023,410510003024023,"Block 4023, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003024024,410510003024024,"Block 4024, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",1
1000000US410510003024025,410510003024025,"Block 4025, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",2
1000000US410510003024026,410510003024026,"Block 4026, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024027,410510003024027,"Block 4027, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",6
1000000US410510003024028,410510003024028,"Block 4028, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024029,410510003024029,"Block 4029, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024030,410510003024030,"Block 4030, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024031,410510003024031,"Block 4031, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024032,410510003024032,"Block 4032, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",27
1000000US410510003024033,410510003024033,"Block 4033, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024034,410510003024034,"Block 4034, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024035,410510003024035,"Block 4035, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024036,410510003024036,"Block 4036, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024037,410510003024037,"Block 4037, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024038,410510003024038,"Block 4038, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024039,410510003024039,"Block 4039, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024040,410510003024040,"Block 4040, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024041,410510003024041,"Block 4041, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024042,410510003024042,"Block 4042, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003024043,410510003024043,"Block 4043, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003024044,410510003024044,"Block 4044, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",7
1000000US410510003024045,410510003024045,"Block 4045, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003024046,410510003024046,"Block 4046, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003024047,410510003024047,"Block 4047, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",6
1000000US410510003024048,410510003024048,"Block 4048, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",33
1000000US410510003024049,410510003024049,"Block 4049, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",9
1000000US410510003024050,410510003024050,"Block 4050, Block Group 4, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003025000,410510003025000,"Block 5000, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",6
1000000US410510003025001,410510003025001,"Block 5001, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",16
1000000US410510003025002,410510003025002,"Block 5002, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",23
1000000US410510003025003,410510003025003,"Block 5003, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",21
1000000US410510003025004,410510003025004,"Block 5004, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003025005,410510003025005,"Block 5005, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003025006,410510003025006,"Block 5006, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",21
1000000US410510003025007,410510003025007,"Block 5007, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",28
1000000US410510003025008,410510003025008,"Block 5008, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",30
1000000US410510003025009,410510003025009,"Block 5009, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",27
1000000US410510003025010,410510003025010,"Block 5010, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003025011,410510003025011,"Block 5011, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003025012,410510003025012,"Block 5012, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003025013,410510003025013,"Block 5013, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003025014,410510003025014,"Block 5014, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003025015,410510003025015,"Block 5015, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003025016,410510003025016,"Block 5016, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003025017,410510003025017,"Block 5017, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003025018,410510003025018,"Block 5018, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",23
1000000US410510003025019,410510003025019,"Block 5019, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003025020,410510003025020,"Block 5020, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003025021,410510003025021,"Block 5021, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003025022,410510003025022,"Block 5022, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003025023,410510003025023,"Block 5023, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",1
1000000US410510003025024,410510003025024,"Block 5024, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003025025,410510003025025,"Block 5025, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",12
1000000US410510003025026,410510003025026,"Block 5026, Block Group 5, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003026000,410510003026000,"Block 6000, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",20
1000000US410510003026001,410510003026001,"Block 6001, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003026002,410510003026002,"Block 6002, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",21
1000000US410510003026003,410510003026003,"Block 6003, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003026004,410510003026004,"Block 6004, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",1
1000000US410510003026005,410510003026005,"Block 6005, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",12
1000000US410510003026006,410510003026006,"Block 6006, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003026007,410510003026007,"Block 6007, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003026008,410510003026008,"Block 6008, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",11
1000000US410510003026009,410510003026009,"Block 6009, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003026010,410510003026010,"Block 6010, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003026011,410510003026011,"Block 6011, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003026012,410510003026012,"Block 6012, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003026013,410510003026013,"Block 6013, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003026014,410510003026014,"Block 6014, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003026015,410510003026015,"Block 6015, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003026016,410510003026016,"Block 6016, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",19
1000000US410510003026017,410510003026017,"Block 6017, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",17
1000000US410510003026018,410510003026018,"Block 6018, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003026019,410510003026019,"Block 6019, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",15
1000000US410510003026020,410510003026020,"Block 6020, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003026021,410510003026021,"Block 6021, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",6
1000000US410510003026022,410510003026022,"Block 6022, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",2
1000000US410510003026023,410510003026023,"Block 6023, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",10
1000000US410510003026024,410510003026024,"Block 6024, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",14
1000000US410510003026025,410510003026025,"Block 6025, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",22
1000000US410510003026026,410510003026026,"Block 6026, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",6
1000000US410510003026027,410510003026027,"Block 6027, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",13
1000000US410510003026028,410510003026028,"Block 6028, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",18
1000000US410510003026029,410510003026029,"Block 6029, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",22
1000000US410510003026030,410510003026030,"Block 6030, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",0
1000000US410510003026031,410510003026031,"Block 6031, Block Group 6, Census Tract 3.02, Multnomah County, Oregon",22
1000000US410510004011000,410510004011000,"Block 1000, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",23
1000000US410510004011001,410510004011001,"Block 1001, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",24
1000000US410510004011002,410510004011002,"Block 1002, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",25
1000000US410510004011003,410510004011003,"Block 1003, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",25
1000000US410510004011004,410510004011004,"Block 1004, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",22
1000000US410510004011005,410510004011005,"Block 1005, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",22
1000000US410510004011006,410510004011006,"Block 1006, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",24
1000000US410510004011007,410510004011007,"Block 1007, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",23
1000000US410510004011008,410510004011008,"Block 1008, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",23
1000000US410510004011009,410510004011009,"Block 1009, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",15
1000000US410510004011010,410510004011010,"Block 1010, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",33
1000000US410510004011011,410510004011011,"Block 1011, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",20
1000000US410510004011012,410510004011012,"Block 1012, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",24
1000000US410510004011013,410510004011013,"Block 1013, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",23
1000000US410510004011014,410510004011014,"Block 1014, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",22
1000000US410510004011015,410510004011015,"Block 1015, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",24
1000000US410510004011016,410510004011016,"Block 1016, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",24
1000000US410510004011017,410510004011017,"Block 1017, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",19
1000000US410510004011018,410510004011018,"Block 1018, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",23
1000000US410510004011019,410510004011019,"Block 1019, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",12
1000000US410510004011020,410510004011020,"Block 1020, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",19
1000000US410510004011021,410510004011021,"Block 1021, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",22
1000000US410510004011022,410510004011022,"Block 1022, Block Group 1, Census Tract 4.01, Multnomah County, Oregon",25
1000000US410510004012000,410510004012000,"Block 2000, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",14
1000000US410510004012001,410510004012001,"Block 2001, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",9
1000000US410510004012002,410510004012002,"Block 2002, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",10
1000000US410510004012003,410510004012003,"Block 2003, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",19
1000000US410510004012004,410510004012004,"Block 2004, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",10
1000000US410510004012005,410510004012005,"Block 2005, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004012006,410510004012006,"Block 2006, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",0
1000000US410510004012007,410510004012007,"Block 2007, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004012008,410510004012008,"Block 2008, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004012009,410510004012009,"Block 2009, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",30
1000000US410510004012010,410510004012010,"Block 2010, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",9
1000000US410510004012011,410510004012011,"Block 2011, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",9
1000000US410510004012012,410510004012012,"Block 2012, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",16
1000000US410510004012013,410510004012013,"Block 2013, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",14
1000000US410510004012014,410510004012014,"Block 2014, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004012015,410510004012015,"Block 2015, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004012016,410510004012016,"Block 2016, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",14
1000000US410510004012017,410510004012017,"Block 2017, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",14
1000000US410510004012018,410510004012018,"Block 2018, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004012019,410510004012019,"Block 2019, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004012020,410510004012020,"Block 2020, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",11
1000000US410510004012021,410510004012021,"Block 2021, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004012022,410510004012022,"Block 2022, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004012023,410510004012023,"Block 2023, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004012024,410510004012024,"Block 2024, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004012025,410510004012025,"Block 2025, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004012026,410510004012026,"Block 2026, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",12
1000000US410510004012027,410510004012027,"Block 2027, Block Group 2, Census Tract 4.01, Multnomah County, Oregon",14
1000000US410510004013000,410510004013000,"Block 3000, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013001,410510004013001,"Block 3001, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013002,410510004013002,"Block 3002, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013003,410510004013003,"Block 3003, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013004,410510004013004,"Block 3004, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004013005,410510004013005,"Block 3005, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013006,410510004013006,"Block 3006, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",14
1000000US410510004013007,410510004013007,"Block 3007, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004013008,410510004013008,"Block 3008, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004013009,410510004013009,"Block 3009, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013010,410510004013010,"Block 3010, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013011,410510004013011,"Block 3011, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013012,410510004013012,"Block 3012, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004013013,410510004013013,"Block 3013, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",5
1000000US410510004013014,410510004013014,"Block 3014, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013015,410510004013015,"Block 3015, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",13
1000000US410510004013016,410510004013016,"Block 3016, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004013017,410510004013017,"Block 3017, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",0
1000000US410510004013018,410510004013018,"Block 3018, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",0
1000000US410510004013019,410510004013019,"Block 3019, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",10
1000000US410510004013020,410510004013020,"Block 3020, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",18
1000000US410510004013021,410510004013021,"Block 3021, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",0
1000000US410510004013022,410510004013022,"Block 3022, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",4
1000000US410510004013023,410510004013023,"Block 3023, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",2
1000000US410510004013024,410510004013024,"Block 3024, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013025,410510004013025,"Block 3025, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",3
1000000US410510004013026,410510004013026,"Block 3026, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",5
1000000US410510004013027,410510004013027,"Block 3027, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",4
1000000US410510004013028,410510004013028,"Block 3028, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",0
1000000US410510004013029,410510004013029,"Block 3029, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",4
1000000US410510004013030,410510004013030,"Block 3030, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",2
1000000US410510004013031,410510004013031,"Block 3031, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013032,410510004013032,"Block 3032, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013033,410510004013033,"Block 3033, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",9
1000000US410510004013034,410510004013034,"Block 3034, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",8
1000000US410510004013035,410510004013035,"Block 3035, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",6
1000000US410510004013036,410510004013036,"Block 3036, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",7
1000000US410510004013037,410510004013037,"Block 3037, Block Group 3, Census Tract 4.01, Multnomah County, Oregon",12
